Date,return,port_value,cash,n_held,year,config,side,schema,window
2024-07-24,0.008609567434843226,1211070.110217946,10979.357423565496,5,2024,EqWt,long,26f,2
2024-07-25,-0.018163484041104818,1189072.8575983434,10979.357423565496,5,2024,EqWt,long,26f,2
2024-07-26,0.017095800767402494,1209401.0102697706,10979.357423565496,5,2024,EqWt,long,26f,2
2024-07-29,0.022155690453954022,1236196.124688007,19966.155843411056,5,2024,EqWt,long,26f,2
2024-07-30,-0.00014477035906311015,1236017.1601311634,19966.155843411056,5,2024,EqWt,long,26f,2
2024-07-31,0.03194542694292452,1275502.2560203345,19966.155843411056,5,2024,EqWt,long,26f,2
2024-08-01,-0.05547078823608225,1204749.1404819854,19966.155843411056,5,2024,EqWt,long,26f,2
2024-08-02,0.032458727037430135,1243853.7639814687,19966.155843411056,5,2024,EqWt,long,26f,2
2024-08-05,-0.051752875437023976,1179480.7550722624,11505.351830731583,5,2024,EqWt,long,26f,2
2024-08-06,0.030748611209475373,1215748.1502390378,11505.351830731583,5,2024,EqWt,long,26f,2
2024-08-07,0.0020658751157473535,1218259.7340896325,11505.351830731583,5,2024,EqWt,long,26f,2
2024-08-08,-0.030210943552881796,1181454.9580303018,11505.351830731583,5,2024,EqWt,long,26f,2
2024-08-09,0.01185410565928875,1195460.0499344836,11505.351830731583,5,2024,EqWt,long,26f,2
2024-08-12,0.009481196655848794,1206794.4417621233,10036.56813600607,5,2024,EqWt,long,26f,2
2024-08-13,0.019845769309744805,1230744.2058576166,10036.56813600607,5,2024,EqWt,long,26f,2
2024-08-14,-0.008377760378147976,1220433.3258141475,10036.56813600607,5,2024,EqWt,long,26f,2
2024-08-15,-0.010819524846585077,1207228.8171219009,10036.56813600607,5,2024,EqWt,long,26f,2
2024-08-16,0.05676000798513435,1275751.1344216242,10036.56813600607,5,2024,EqWt,long,26f,2
2024-08-19,-0.0023032422004030553,1272812.7705716123,11115.456435473723,5,2024,EqWt,long,26f,2
2024-08-20,0.006655832158683327,1281284.3987419656,11115.456435473723,5,2024,EqWt,long,26f,2
2024-08-21,0.006266988164172683,1289314.1929038207,11115.456435473723,5,2024,EqWt,long,26f,2
2024-08-22,0.004499850084627935,1295115.913483871,11115.456435473723,5,2024,EqWt,long,26f,2
2024-08-23,0.009143161166881908,1306957.3670106474,11115.456435473723,5,2024,EqWt,long,26f,2
2024-08-26,-0.005372972704934947,1299935.1207511856,10463.314596568322,5,2024,EqWt,long,26f,2
2024-08-27,0.0027824986499808686,1303552.1884697385,10463.314596568322,5,2024,EqWt,long,26f,2
2024-08-28,-0.0036456654011838845,1298799.8733575968,10463.314596568322,5,2024,EqWt,long,26f,2
2024-08-29,-0.014693400815547928,1279716.0862391707,10463.314596568322,5,2024,EqWt,long,26f,2
2024-08-30,0.00486019242477443,1285935.7526673723,10463.314596568322,5,2024,EqWt,long,26f,2
2024-09-04,0.003879080961785956,1290924.0015636242,12261.439061511292,5,2024,EqWt,long,26f,2
2024-09-05,-0.009348108068789164,1278856.3044884137,12261.439061511292,5,2024,EqWt,long,26f,2
2024-09-06,-0.008844892522543692,1267544.9579234363,12261.439061511292,5,2024,EqWt,long,26f,2
2024-09-09,-0.005187487412967309,1260969.5844088383,12261.439061511292,5,2024,EqWt,long,26f,2
2024-09-10,-0.030804436518378504,1222126.1268943101,12261.439061511292,5,2024,EqWt,long,26f,2
2024-09-11,-0.008421968813203942,1211833.4187678045,13115.447106163832,5,2024,EqWt,long,26f,2
2024-09-12,-0.012857756156245652,1196251.9601672986,13115.447106163832,5,2024,EqWt,long,26f,2
2024-09-13,0.019433868170139097,1219499.7630594603,13115.447106163832,5,2024,EqWt,long,26f,2
2024-09-16,-0.029294437264976974,1183775.2037558607,13115.447106163832,5,2024,EqWt,long,26f,2
2024-09-17,0.0322763685335673,1221983.1684931836,13115.447106163832,5,2024,EqWt,long,26f,2
2024-09-18,0.0026075953125227424,1225169.606075328,11542.437210481787,5,2024,EqWt,long,26f,2
2024-09-19,0.023137806020077957,1253517.3427623943,11542.437210481787,5,2024,EqWt,long,26f,2
2024-09-20,-0.00639875678923315,1245496.390154972,11542.437210481787,5,2024,EqWt,long,26f,2
2024-09-23,-0.011153435052574838,1231604.827059162,11542.437210481787,5,2024,EqWt,long,26f,2
2024-09-24,0.017699863458253667,1253404.0643326354,11542.437210481787,5,2024,EqWt,long,26f,2
2024-09-25,0.014230878725069084,1271241.1055656618,10707.63621337642,5,2024,EqWt,long,26f,2
2024-09-26,-0.008697794878958555,1260184.1111877512,10707.63621337642,5,2024,EqWt,long,26f,2
2024-09-27,0.002712645842386297,1263602.544377606,10707.63621337642,5,2024,EqWt,long,26f,2
2024-09-30,-0.0054487228117709955,1256717.5243690438,10707.63621337642,5,2024,EqWt,long,26f,2
2024-10-01,0.0048207586333108895,1262775.856224279,10707.63621337642,5,2024,EqWt,long,26f,2
2024-10-02,0.003276589436946107,1266913.454256014,9333.492894532334,5,2024,EqWt,long,26f,2
2024-10-03,-0.003513330414818617,1262462.3686842334,9333.492894532334,5,2024,EqWt,long,26f,2
2024-10-04,-0.01501982253741322,1243500.4079464339,9333.492894532334,5,2024,EqWt,long,26f,2
2024-10-07,0.018158623000637857,1266080.6630554725,9333.492894532334,5,2024,EqWt,long,26f,2
2024-10-08,-0.009185359755544912,1254451.2566857692,9333.492894532334,5,2024,EqWt,long,26f,2
2024-10-09,0.011159368179167984,1268450.1401219456,12904.484152936657,5,2024,EqWt,long,26f,2
2024-10-10,-0.013887228763431009,1250834.882851066,12904.484152936657,5,2024,EqWt,long,26f,2
2024-10-11,0.005558888646833669,1257788.1346804104,12904.484152936657,5,2024,EqWt,long,26f,2
2024-10-14,-0.008510294943674676,1247083.9866776257,12904.484152936657,5,2024,EqWt,long,26f,2
2024-10-15,-0.002506177234378729,1243958.573180856,12904.484152936657,5,2024,EqWt,long,26f,2
2024-10-16,-0.0025268642746293173,1240815.2587031664,11650.178626293782,5,2024,EqWt,long,26f,2
2024-10-17,0.03203893250350942,1280569.6550260817,11650.178626293782,5,2024,EqWt,long,26f,2
2024-10-18,0.0012570475718898745,1282179.392001568,11650.178626293782,5,2024,EqWt,long,26f,2
2024-10-21,-0.0006777159339240615,1281310.4385974596,11650.178626293782,5,2024,EqWt,long,26f,2
2024-10-22,0.00042180421911339276,1281850.900746454,11650.178626293782,5,2024,EqWt,long,26f,2
2024-10-23,0.006942106197826282,1290749.6458292152,10831.717063302029,5,2024,EqWt,long,26f,2
2024-10-24,-0.02108368756878568,1263535.8835670312,10831.717063302029,5,2024,EqWt,long,26f,2
2024-10-25,0.00040463704016265945,1264047.156987097,10831.717063302029,5,2024,EqWt,long,26f,2
2024-10-28,-0.013446068491994529,1247050.6923371376,10831.717063302029,5,2024,EqWt,long,26f,2
2024-10-29,-0.0016308645866214477,1245016.9215252833,10831.717063302029,5,2024,EqWt,long,26f,2
2024-10-30,0.005528962506348079,1251900.5734041655,10524.455573177896,5,2024,EqWt,long,26f,2
2024-10-31,0.004152655448438595,1257099.2851412157,10524.455573177896,5,2024,EqWt,long,26f,2
2024-11-01,-0.01513786549988152,1238069.4852427507,10524.455573177896,5,2024,EqWt,long,26f,2
2024-11-04,-0.012205847518613906,1222957.797888429,10524.455573177896,5,2024,EqWt,long,26f,2
2024-11-05,0.02333790128248901,1251499.0662481992,10524.455573177896,5,2024,EqWt,long,26f,2
2024-11-06,0.0027667471089406572,1254961.6476715833,11425.6844497945,5,2024,EqWt,long,26f,2
2024-11-07,0.02259313068074316,1283315.1601767482,11425.6844497945,5,2024,EqWt,long,26f,2
2024-11-08,0.013396829451209404,1300507.5145097876,11425.6844497945,5,2024,EqWt,long,26f,2
2024-11-11,0.0009449351839364368,1301736.4098172216,11425.6844497945,5,2024,EqWt,long,26f,2
2024-11-12,0.0009958036382022985,1303032.683670098,11425.6844497945,5,2024,EqWt,long,26f,2
2024-11-13,0.009047932919968886,1314822.435984472,11589.58198222645,5,2024,EqWt,long,26f,2
2024-11-14,-0.006787332977573806,1305898.2983050607,11589.58198222645,5,2024,EqWt,long,26f,2
2024-11-15,0.0021608850156192845,1308720.1943697908,11589.58198222645,5,2024,EqWt,long,26f,2
2024-11-18,-0.018911320753662645,1283970.566997268,11589.58198222645,5,2024,EqWt,long,26f,2
2024-11-19,-0.027088957911779697,1249189.142347915,11589.58198222645,5,2024,EqWt,long,26f,2
2024-11-20,0.013661318007809493,1266254.7124734328,11794.26459235072,5,2024,EqWt,long,26f,2
2024-11-21,0.021914168993132026,1294003.6322309254,11794.26459235072,5,2024,EqWt,long,26f,2
2024-11-22,0.008114177621464536,1304503.4075456674,11794.26459235072,5,2024,EqWt,long,26f,2
2024-11-25,0.018743713753225383,1328954.6460068105,11794.26459235072,5,2024,EqWt,long,26f,2
2024-11-26,-0.004438870257492621,1323055.5887550942,11794.26459235072,5,2024,EqWt,long,26f,2
2024-11-27,0.005781319507333817,1330704.595839651,12552.728723580118,5,2024,EqWt,long,26f,2
2024-11-28,0.00919421823636284,1342939.3843019318,12552.728723580118,5,2024,EqWt,long,26f,2
2024-11-29,0.00953246003980933,1355740.9003186761,12552.728723580118,5,2024,EqWt,long,26f,2
2024-12-02,0.0025999399682817732,1359265.745272049,12552.728723580118,5,2024,EqWt,long,26f,2
2024-12-03,-0.0010661927581428249,1357816.5059780483,12552.728723580118,5,2024,EqWt,long,26f,2
2024-12-04,-0.015424814782684615,1336872.437864465,12835.104661357302,5,2024,EqWt,long,26f,2
2024-12-05,0.009707805233624446,1349850.5351134539,12835.104661357302,5,2024,EqWt,long,26f,2
2024-12-06,0.005622642940349901,1357440.262695237,12835.104661357302,5,2024,EqWt,long,26f,2
2024-12-09,0.02586919358499097,1392556.1476309611,12835.104661357302,5,2024,EqWt,long,26f,2
2024-12-10,-0.00013969804487977525,1392361.6102597518,12835.104661357302,5,2024,EqWt,long,26f,2
2024-12-11,-0.0014759087541192828,1390306.6115702698,12983.078296256535,5,2024,EqWt,long,26f,2
2024-12-12,-0.00691917704918052,1380686.8339721689,12983.078296256535,5,2024,EqWt,long,26f,2
2024-12-13,0.004850573710559255,1387383.9572315495,12983.078296256535,5,2024,EqWt,long,26f,2
2024-12-16,0.0061247571325514245,1395881.347019191,12983.078296256535,5,2024,EqWt,long,26f,2
2024-12-17,-0.0031701518930666635,1391456.1911244416,12983.078296256535,5,2024,EqWt,long,26f,2
2024-12-18,0.005788344892127064,1399510.4194609553,12441.340040973582,5,2024,EqWt,long,26f,2
2024-12-19,0.0013263176522264712,1401366.6148347612,12441.340040973582,5,2024,EqWt,long,26f,2
2024-12-20,0.019221697330130093,1428303.259753664,12441.340040973582,5,2024,EqWt,long,26f,2
2024-12-23,0.006671471581321763,1437832.1443606198,12441.340040973582,5,2024,EqWt,long,26f,2
2024-12-24,-0.007479979644260441,1427077.189188939,12441.340040973582,5,2024,EqWt,long,26f,2
2024-12-25,-0.010390525969305744,1412249.1065944675,13543.373105669103,5,2024,EqWt,long,26f,2
2024-12-26,0.002184109719023729,1415333.613593863,13543.373105669103,5,2024,EqWt,long,26f,2
2024-12-27,-0.018438601416161084,1389236.841221911,13543.373105669103,5,2024,EqWt,long,26f,2
2024-12-30,0.00352852945209025,1394138.8043320912,13543.373105669103,5,2024,EqWt,long,26f,2
2024-12-31,0.0015081156746540698,1396241.326915548,13543.373105669103,5,2024,EqWt,long,26f,2
2024-01-02,-0.021023172161610565,978976.8278383894,8712.999999999956,5,2024,Q75,long,26f,2
2024-01-03,0.007906541618986023,986717.1488717166,8712.999999999956,5,2024,Q75,long,26f,2
2024-01-04,0.001612164701062663,988307.8994290608,8712.999999999956,5,2024,Q75,long,26f,2
2024-01-05,0.0035177783181720864,991784.5475293505,8712.999999999956,5,2024,Q75,long,26f,2
2024-01-08,0.015976558053557063,1007629.850929574,8712.999999999956,5,2024,Q75,long,26f,2
2024-01-09,2.8572564851851044e-06,1007632.7299865002,34387.73731506639,5,2024,Q75,long,26f,2
2024-01-10,-0.00863977596695995,998927.0089424406,34387.73731506639,5,2024,Q75,long,26f,2
2024-01-11,0.016711529219666527,1015620.6068406963,34387.73731506639,5,2024,Q75,long,26f,2
2024-01-12,-0.00862591564813093,1006859.9491555849,34387.73731506639,5,2024,Q75,long,26f,2
2024-01-15,-0.01523121516732504,991524.2486266342,34387.73731506639,5,2024,Q75,long,26f,2
2024-01-16,0.008173277121891906,999628.2510837354,8832.563305216881,5,2024,Q75,long,26f,2
2024-01-17,-0.0028523026835232134,996777.0087406436,8832.563305216881,5,2024,Q75,long,26f,2
2024-01-18,0.004144210482500877,1000907.8624689825,8832.563305216881,5,2024,Q75,long,26f,2
2024-01-19,0.012618074803814359,1013537.392749342,8832.563305216881,5,2024,Q75,long,26f,2
2024-01-22,0.011719961854004778,1025416.0123299718,8832.563305216881,5,2024,Q75,long,26f,2
2024-01-23,-0.0028861964678084124,1022456.4602571508,9081.059993887098,5,2024,Q75,long,26f,2
2024-01-24,-0.002476376999473027,1019924.4725960074,9081.059993887098,5,2024,Q75,long,26f,2
2024-01-25,-0.004246898535900646,1015592.9568466102,9081.059993887098,5,2024,Q75,long,26f,2
2024-01-26,0.006033905922907244,1021720.9492041898,9081.059993887098,5,2024,Q75,long,26f,2
2024-01-29,0.0035291082488993018,1025326.7130340995,9081.059993887098,5,2024,Q75,long,26f,2
2024-01-30,0.005031479561591783,1030485.6234346847,9183.569592214772,5,2024,Q75,long,26f,2
2024-01-31,-0.0229074264058224,1006879.8498535967,9183.569592214772,5,2024,Q75,long,26f,2
2024-02-01,0.006164419840005425,1013086.6799765358,9183.569592214772,5,2024,Q75,long,26f,2
2024-02-02,-0.008770472277288277,1004201.4313353116,9183.569592214772,5,2024,Q75,long,26f,2
2024-02-05,0.025323702206497926,1029631.529337786,9183.569592214772,5,2024,Q75,long,26f,2
2024-02-06,0.011721545866426812,1041700.4025344381,8594.374086836004,5,2024,Q75,long,26f,2
2024-02-07,0.005391968846384361,1047317.2186521698,8594.374086836004,5,2024,Q75,long,26f,2
2024-02-15,0.0011684362712985747,1048540.9420779985,8594.374086836004,5,2024,Q75,long,26f,2
2024-02-16,-0.0019235532925139776,1046524.0176965287,8594.374086836004,5,2024,Q75,long,26f,2
2024-02-19,0.0033407307356802174,1050020.172648075,8594.374086836004,5,2024,Q75,long,26f,2
2024-02-20,0.010791331723838062,1061351.2886478421,8096.299056402331,5,2024,Q75,long,26f,2
2024-02-21,0.004779454128075031,1066423.9684457078,8096.299056402331,5,2024,Q75,long,26f,2
2024-02-22,-0.008006615577275238,1057885.5216879707,8096.299056402331,5,2024,Q75,long,26f,2
2024-02-23,-0.01320792354013156,1043913.0506033038,8096.299056402331,5,2024,Q75,long,26f,2
2024-02-26,0.017255857035868984,1061926.6649623923,8096.299056402331,5,2024,Q75,long,26f,2
2024-02-27,0.005446045137555377,1067709.9655125511,9511.818312827258,5,2024,Q75,long,26f,2
2024-02-28,0.01175403340290675,1080259.864111802,9511.818312827258,5,2024,Q75,long,26f,2
2024-02-29,-0.015501561631072282,1063514.1492506992,9511.818312827258,5,2024,Q75,long,26f,2
2024-03-01,0.002448970913759622,1066118.664468586,9511.818312827258,5,2024,Q75,long,26f,2
2024-03-04,0.01095063369809818,1077793.339441887,9511.818312827258,5,2024,Q75,long,26f,2
2024-03-05,0.0023660154656590746,1080343.415151791,9158.94168446514,5,2024,Q75,long,26f,2
2024-03-06,-0.005808070118881755,1074068.7048441172,9158.94168446514,5,2024,Q75,long,26f,2
2024-03-07,0.009717211653967096,1084505.6577799898,9158.94168446514,5,2024,Q75,long,26f,2
2024-03-08,-0.016256291859493305,1066875.6172838465,9158.94168446514,5,2024,Q75,long,26f,2
2024-03-11,0.00950620430397484,1077017.554868676,9158.94168446514,5,2024,Q75,long,26f,2
2024-03-12,0.022077132088165714,1100795.013688785,47043.46181460096,5,2024,Q75,long,26f,2
2024-03-13,0.020390857787974465,1123241.1682666244,47043.46181460096,5,2024,Q75,long,26f,2
2024-03-14,-0.014039012392999742,1107471.9715850018,47043.46181460096,5,2024,Q75,long,26f,2
2024-03-15,-0.007565762516653764,1099093.1016541393,47043.46181460096,5,2024,Q75,long,26f,2
2024-03-18,-0.007474844892989015,1090877.5511963204,47043.46181460096,5,2024,Q75,long,26f,2
2024-03-19,-0.01864285712977123,1070540.4768632927,8706.65137446759,5,2024,Q75,long,26f,2
2024-03-20,0.014129154206665467,1085666.3083453714,8706.65137446759,5,2024,Q75,long,26f,2
2024-03-21,0.009403591166811052,1095875.4704526323,8706.65137446759,5,2024,Q75,long,26f,2
2024-03-22,0.0006456857100012756,1096583.0615838445,8706.65137446759,5,2024,Q75,long,26f,2
2024-03-25,-0.030091530553763866,1063585.1988814543,8706.65137446759,5,2024,Q75,long,26f,2
2024-03-26,0.028550137192986026,1093950.7022259491,9052.297096470662,5,2024,Q75,long,26f,2
2024-03-27,-0.00490126721616938,1088588.9575130236,9052.297096470662,5,2024,Q75,long,26f,2
2024-03-28,0.011723087066713518,1101350.5806418117,9052.297096470662,5,2024,Q75,long,26f,2
2024-03-29,-0.00695307869131344,1093692.8033878854,9052.297096470662,5,2024,Q75,long,26f,2
2024-04-01,0.005081082901419825,1099249.9471905855,9052.297096470662,5,2024,Q75,long,26f,2
2024-04-02,0.04587316686046716,1149676.023439419,40609.83844890056,5,2024,Q75,long,26f,2
2024-04-03,0.005571121289730249,1156081.0080098948,40609.83844890056,5,2024,Q75,long,26f,2
2024-04-04,-0.009694563964437413,1144873.3067296715,40609.83844890056,5,2024,Q75,long,26f,2
2024-04-05,-0.01671939784708911,1125731.7144299457,40609.83844890056,5,2024,Q75,long,26f,2
2024-04-08,-0.038248316979764566,1082674.3709822553,40609.83844890056,5,2024,Q75,long,26f,2
2024-04-09,0.012529985817663647,1096240.265495811,9691.338316362115,5,2024,Q75,long,26f,2
2024-04-10,-0.008802311460324537,1086590.817243568,9691.338316362115,5,2024,Q75,long,26f,2
2024-04-11,0.017730317935789174,1105856.4178994054,9691.338316362115,5,2024,Q75,long,26f,2
2024-04-12,0.017210853499508762,1124889.1506993636,9691.338316362115,5,2024,Q75,long,26f,2
2024-04-15,-0.07609054899448318,1039295.7176647111,9691.338316362115,5,2024,Q75,long,26f,2
2024-04-16,0.02819497175182085,1068598.631066056,9385.27521148909,5,2024,Q75,long,26f,2
2024-04-17,-0.012271112179643547,1055485.7373892309,9385.27521148909,5,2024,Q75,long,26f,2
2024-04-19,-0.013347271517338808,1041397.8826696182,9385.27521148909,5,2024,Q75,long,26f,2
2024-04-22,0.0262086633476107,1068691.5291874208,9385.27521148909,5,2024,Q75,long,26f,2
2024-04-23,0.007872825094596385,1077105.1506767902,9385.27521148909,5,2024,Q75,long,26f,2
2024-04-24,0.05745161725489425,1138986.5835367483,9092.997583192773,5,2024,Q75,long,26f,2
2024-04-25,-0.00742645012698766,1130527.9564788046,9092.997583192773,5,2024,Q75,long,26f,2
2024-04-26,0.0030679098690522743,1133996.3143537254,9092.997583192773,5,2024,Q75,long,26f,2
2024-05-02,0.004604798978493028,1139218.1394236763,9092.997583192773,5,2024,Q75,long,26f,2
2024-05-03,-0.007153063799397884,1131069.2393909474,9092.997583192773,5,2024,Q75,long,26f,2
2024-05-06,0.022239140414042034,1156223.2470237664,8971.343433451577,5,2024,Q75,long,26f,2
2024-05-07,0.012615039219979215,1170809.048632023,8971.343433451577,5,2024,Q75,long,26f,2
2024-05-08,0.0009834893960004474,1171960.526916094,8971.343433451577,5,2024,Q75,long,26f,2
2024-05-09,-0.0037474460182109217,1167568.6681060018,8971.343433451577,5,2024,Q75,long,26f,2
2024-05-10,0.004166971026668861,1172433.8929176459,8971.343433451577,5,2024,Q75,long,26f,2
2024-05-13,0.004116625526659854,1177260.3642095518,9842.858201756753,5,2024,Q75,long,26f,2
2024-05-14,0.0053965884561873465,1183613.553900972,9842.858201756753,5,2024,Q75,long,26f,2
2024-05-15,0.03239340035279215,1221954.8216154773,9842.858201756753,5,2024,Q75,long,26f,2
2024-05-16,0.016134167762961657,1241670.0457061813,9842.858201756753,5,2024,Q75,long,26f,2
2024-05-17,0.02383764819668963,1271268.5394320928,9842.858201756753,5,2024,Q75,long,26f,2
2024-05-20,0.011704527690477175,1286148.1372539082,10286.237605294096,5,2024,Q75,long,26f,2
2024-05-21,0.010027867032504644,1299045.459758394,10286.237605294096,5,2024,Q75,long,26f,2
2024-05-22,0.0014717769238131659,1300957.3648890506,10286.237605294096,5,2024,Q75,long,26f,2
2024-05-23,0.0057423183030419845,1308427.8761769303,10286.237605294096,5,2024,Q75,long,26f,2
2024-05-24,-0.024809305850668338,1275966.6888133164,10286.237605294096,5,2024,Q75,long,26f,2
2024-05-27,0.011712274263328094,1290911.1606235686,11361.497859135678,5,2024,Q75,long,26f,2
2024-05-28,0.02572922634199022,1324125.3060626537,11361.497859135678,5,2024,Q75,long,26f,2
2024-05-29,-0.004516412882002598,1318145.0094729667,11361.497859135678,5,2024,Q75,long,26f,2
2024-05-30,-0.006853552986626174,1309111.0328064868,11361.497859135678,5,2024,Q75,long,26f,2
2024-05-31,-0.004561840799182549,1303139.0766863702,11361.497859135678,5,2024,Q75,long,26f,2
2024-06-03,0.0042624789549526,1308693.6795761222,11709.072261041903,5,2024,Q75,long,26f,2
2024-06-04,0.0029912324930040954,1312608.2866338594,11709.072261041903,5,2024,Q75,long,26f,2
2024-06-05,-0.0006118866142832915,1311805.1191934708,11709.072261041903,5,2024,Q75,long,26f,2
2024-06-06,0.0001949422970377096,1312060.8454966722,11709.072261041903,5,2024,Q75,long,26f,2
2024-06-07,0.005567527996695264,1319365.7809873426,11709.072261041903,5,2024,Q75,long,26f,2
2024-06-10,-0.008586620476969098,1308036.8877557043,11898.537395159132,5,2024,Q75,long,26f,2
2024-06-11,0.00038856058651905834,1308545.1393359993,11898.537395159132,5,2024,Q75,long,26f,2
2024-06-12,0.0026450001953468114,1312006.241485163,11898.537395159132,5,2024,Q75,long,26f,2
2024-06-13,0.008698766850808438,1323419.077886648,11898.537395159132,5,2024,Q75,long,26f,2
2024-06-14,0.006691738866870528,1332275.0527673,11898.537395159132,5,2024,Q75,long,26f,2
2024-06-17,0.019144449028067546,1357780.7246063696,22247.732317901304,5,2024,Q75,long,26f,2
2024-06-18,0.020418276230569424,1385504.2665019252,22247.732317901304,5,2024,Q75,long,26f,2
2024-06-19,0.0025446407179059776,1389029.8770732984,22247.732317901304,5,2024,Q75,long,26f,2
2024-06-20,0.007384550959450824,1399287.238984746,22247.732317901304,5,2024,Q75,long,26f,2
2024-06-21,-0.001648382853502808,1396980.6778928782,22247.732317901304,5,2024,Q75,long,26f,2
2024-06-24,-0.02566844708741767,1361122.35328024,12616.73908381196,5,2024,Q75,long,26f,2
2024-06-25,-0.0013256489050908593,1359317.9829229193,12616.73908381196,5,2024,Q75,long,26f,2
2024-06-26,0.01282734099455136,1376754.4182098974,12616.73908381196,5,2024,Q75,long,26f,2
2024-06-27,-0.009363386958265319,1363863.3338456966,12616.73908381196,5,2024,Q75,long,26f,2
2024-06-28,-0.02055730043445883,1335825.985540288,12616.73908381196,5,2024,Q75,long,26f,2
2024-07-01,0.00875924455956195,1347526.8120366533,28851.4220668029,5,2024,Q75,long,26f,2
2024-07-02,0.020860558972877735,1375636.9745666778,28851.4220668029,5,2024,Q75,long,26f,2
2024-07-03,-0.0009495812516312074,1374330.6954865786,28851.4220668029,5,2024,Q75,long,26f,2
2024-07-04,0.01508841198327762,1395067.1632213446,28851.4220668029,5,2024,Q75,long,26f,2
2024-07-05,0.02155731436422444,1425141.064618114,28851.4220668029,5,2024,Q75,long,26f,2
2024-07-08,-0.0055975954276033,1417163.7015111179,72170.81760364656,5,2024,Q75,long,26f,2
2024-07-09,-0.0013295935542092037,1415279.4497883294,72170.81760364656,5,2024,Q75,long,26f,2
2024-07-10,0.004388450641437192,1421490.333797566,72170.81760364656,5,2024,Q75,long,26f,2
2024-07-11,-0.0021542232940482105,1418428.1262082348,72170.81760364656,5,2024,Q75,long,26f,2
2024-07-12,-0.006156635178328302,1409695.381708491,72170.81760364656,5,2024,Q75,long,26f,2
2024-07-15,3.14289601077299e-05,1409739.6869684067,12588.498186039622,5,2024,Q75,long,26f,2
2024-07-16,-0.008989370440920822,1397067.01469698,12588.498186039622,5,2024,Q75,long,26f,2
2024-07-17,-0.04411178823583045,1335439.890393403,12588.498186039622,5,2024,Q75,long,26f,2
2024-07-18,0.010497464273340393,1349458.6229320012,12588.498186039622,5,2024,Q75,long,26f,2
2024-07-19,-0.01985828141427873,1322660.6938408925,12588.498186039622,5,2024,Q75,long,26f,2
2024-07-22,-0.038800723185091535,1271340.502391371,10789.629326937604,5,2024,Q75,long,26f,2
2024-07-23,-0.05704315630651201,1198819.2273946605,10789.629326937604,5,2024,Q75,long,26f,2
2024-07-24,0.002400415952503985,1201696.892192267,10789.629326937604,5,2024,Q75,long,26f,2
2024-07-25,-0.02382458533006504,1173066.9620433585,10789.629326937604,5,2024,Q75,long,26f,2
2024-07-26,0.017242372767191486,1193293.419883787,10789.629326937604,5,2024,Q75,long,26f,2
2024-07-29,0.032024436469992354,1231507.9691989152,80883.16513681776,5,2024,Q75,long,26f,2
2024-07-30,0.007897086125939303,1241233.2936964596,80883.16513681776,5,2024,Q75,long,26f,2
2024-07-31,-0.009292530471378747,1229699.0954926955,80883.16513681776,5,2024,Q75,long,26f,2
2024-08-01,-0.06221264244361936,1153196.2653515663,80883.16513681776,5,2024,Q75,long,26f,2
2024-08-02,0.03417541585333785,1192607.2272804722,80883.16513681776,5,2024,Q75,long,26f,2
2024-08-05,-0.05275984267798236,1129685.4575925297,11187.826168714964,5,2024,Q75,long,26f,2
2024-08-06,0.036403069079821486,1170809.4753437403,11187.826168714964,5,2024,Q75,long,26f,2
2024-08-07,-0.0004968748712418002,1170227.7295364302,11187.826168714964,5,2024,Q75,long,26f,2
2024-08-08,-0.0351970152967815,1129039.2062392186,11187.826168714964,5,2024,Q75,long,26f,2
2024-08-09,0.009741006939469518,1140037.184982128,11187.826168714964,5,2024,Q75,long,26f,2
2024-08-12,0.018011365065224584,1160570.810908772,10015.65196901714,5,2024,Q75,long,26f,2
2024-08-13,0.028651191159914303,1193822.547066736,10015.65196901714,5,2024,Q75,long,26f,2
2024-08-14,-0.007102903710579617,1185342.940467402,10015.65196901714,5,2024,Q75,long,26f,2
2024-08-15,-0.01830896094056399,1163640.5428692112,10015.65196901714,5,2024,Q75,long,26f,2
2024-08-16,0.05724231693880596,1230250.0236269748,10015.65196901714,5,2024,Q75,long,26f,2
2024-08-19,-0.004891553447502799,1224232.1898826119,10047.921585869743,5,2024,Q75,long,26f,2
2024-08-20,0.006624067182999423,1232341.5861559848,10047.921585869743,5,2024,Q75,long,26f,2
2024-08-21,0.00620816845063067,1239992.1703115585,10047.921585869743,5,2024,Q75,long,26f,2
2024-08-22,0.004476317577513084,1245542.7690595028,10047.921585869743,5,2024,Q75,long,26f,2
2024-08-23,0.009307853028192918,1257136.098094237,10047.921585869743,5,2024,Q75,long,26f,2
2024-08-26,-0.004862066698248499,1251023.818536527,10006.697033198026,5,2024,Q75,long,26f,2
2024-08-27,0.0016461740316817324,1253083.2214596171,10006.697033198026,5,2024,Q75,long,26f,2
2024-08-28,-0.0031639283691595244,1249118.5559063233,10006.697033198026,5,2024,Q75,long,26f,2
2024-08-29,-0.014344039348478964,1231201.1501894877,10006.697033198026,5,2024,Q75,long,26f,2
2024-08-30,0.004678940404682397,1236961.8669974008,10006.697033198026,5,2024,Q75,long,26f,2
2024-09-04,0.0036873731684427696,1241523.0069961539,12055.07195535221,5,2024,Q75,long,26f,2
2024-09-05,-0.009415246815334927,1229833.7614583683,12055.07195535221,5,2024,Q75,long,26f,2
