Date,Close,v7_Bull,v7_Neut,v7_Bear,v7_label
2016-11-11,848.79,0.0,0.0,1.0,Bear
2016-11-14,845.37,0.0,0.0,1.0,Bear
2016-11-15,842.35,0.0,0.0,1.0,Bear
2016-11-16,842.6,0.0,0.0,1.0,Bear
2016-11-17,842.68,0.0,0.0,1.0,Bear
2016-11-18,837.75,0.0,0.0,1.0,Bear
2016-11-21,835.48,0.0,0.0,1.0,Bear
2016-11-22,835.89,0.0,0.0,1.0,Bear
2016-11-23,835.98,0.0,0.0,1.0,Bear
2016-11-24,834.6,0.0,0.0,1.0,Bear
2016-11-25,830.82,0.0,0.0,1.0,Bear
2016-11-28,822.36,0.0,0.0,1.0,Bear
2016-11-29,813.94,0.0,0.0,1.0,Bear
2016-11-30,818.45,0.0,0.0,1.0,Bear
2016-12-01,818.35,0.0,0.0,1.0,Bear
2016-12-02,815.57,0.0,0.0,1.0,Bear
2016-12-05,808.14,0.0,0.0,1.0,Bear
2016-12-06,799.01,0.0,0.0,1.0,Bear
2016-12-07,801.81,0.0,0.0,1.0,Bear
2016-12-08,803.98,0.0,0.0,1.0,Bear
2016-12-09,807.61,0.0,0.0,1.0,Bear
2016-12-12,797.88,0.0,0.0,1.0,Bear
2016-12-13,791.42,0.0,0.0,1.0,Bear
2016-12-14,798.58,0.0,0.0,1.0,Bear
2016-12-15,793.51,0.0,0.0,1.0,Bear
2016-12-16,804.36,0.0,0.0,1.0,Bear
2016-12-19,807.44,0.0,0.0,1.0,Bear
2016-12-20,803.49,0.0,0.0,1.0,Bear
2016-12-21,805.56,0.0,0.0,1.0,Bear
2016-12-22,802.1,0.0,0.0,1.0,Bear
2016-12-23,800.74,0.0,0.0,1.0,Bear
2016-12-26,798.45,0.0,0.1,0.9,Bear
2016-12-27,799.72,0.0,0.2,0.8,Bear
2016-12-28,799.7,0.0,0.35,0.65,Bear
2016-12-29,802.06,0.0,0.5,0.5,Neutral
2016-12-30,800.86,0.0,0.65,0.35,Neutral
2017-01-03,805.26,0.0,0.8,0.2,Neutral
2017-01-04,810.46,0.0,0.9,0.1,Neutral
2017-01-05,807.65,0.0,0.95,0.05,Neutral
2017-01-06,808.53,0.0,1.0,0.0,Neutral
2017-01-09,808.11,0.0,1.0,0.0,Neutral
2017-01-10,807.09,0.0,1.0,0.0,Neutral
2017-01-11,810.68,0.0,1.0,0.0,Neutral
2017-01-12,812.81,0.0,1.0,0.0,Neutral
2017-01-13,812.49,0.0,1.0,0.0,Neutral
2017-01-16,808.77,0.0,1.0,0.0,Neutral
2017-01-17,806.68,0.0,1.0,0.0,Neutral
2017-01-18,805.24,0.0,1.0,0.0,Neutral
2017-01-19,804.35,0.0,1.0,0.0,Neutral
2017-01-20,809.04,0.0,1.0,0.0,Neutral
2017-01-23,807.5,0.0,1.0,0.0,Neutral
2017-01-24,814.29,0.05,0.95,0.0,Neutral
2017-01-25,822.47,0.2,0.8,0.0,Neutral
2017-02-02,825.37,0.35,0.65,0.0,Neutral
2017-02-03,822.37,0.45,0.55,0.0,Neutral
2017-02-06,824.24,0.6,0.4,0.0,Bull
2017-02-07,826.01,0.75,0.25,0.0,Bull
2017-02-08,829.57,0.85,0.15,0.0,Bull
2017-02-09,833.74,0.95,0.05,0.0,Bull
2017-02-10,839.42,1.0,0.0,0.0,Bull
2017-02-13,848.9,1.0,0.0,0.0,Bull
2017-02-14,846.01,1.0,0.0,0.0,Bull
